Identifiant arc,Libelle,Identifiant noeud amont,Identifiant noeud aval,cost
5333,PI_Lagny,773,533,
5302,PI_Italie,3079,479,0.14163496696090896
4209,Av_Pte_Asnieres,2257,2250,18.23049451434281
5480,SI_A3_bretelle_2,2834,2878,0.2784265067699147
5020,Pt_de_Tolbiac,816,2654,15.604076427346419
5019,Pt_de_Tolbiac,2654,816,19.078244392186782
5266,PE_Poterne,457,478,44.98809470897758
1412,Av_Gambetta,704,719,11.238824148871855
1328,Pyrenees,718,725,21.115464415847896
5204,Lyon,243,2743,14.614034598304153
5302,PI_Italie,3079,479,0.16738961785956522
4213,Av_Pte_Asnieres,2260,2257,11.123654545088943
5480,SI_A3_bretelle_2,2834,2878,36.45268515595421
5020,Pt_de_Tolbiac,816,2654,17.543059286666665
5019,Pt_de_Tolbiac,2654,816,9.687304392807878
5329,PE_Vincennes,535,534,401.5719020525728
5266,PE_Poterne,457,478,44.15943819466031
1412,Av_Gambetta,704,719,9.67976543824402
1328,Pyrenees,718,725,22.231095379080266
5302,PI_Italie,3079,479,186.6928412559709
5019,Pt_de_Tolbiac,2654,816,8.891904307273052
6407,Bd_Menilmontant,701,3319,36.80235979748692
5329,PE_Vincennes,535,534,263.85832227863176
5302,PI_Italie,3079,479,157.52420808439447
1412,Av_Gambetta,704,719,6.602689778007721
1328,Pyrenees,718,725,13.675290162378957
5329,PE_Vincennes,535,534,373.44489690991423
5302,PI_Italie,3079,479,258.41510216031384
4228,Bd_Haussmann,2261,2269,21.91708295892603
5019,Pt_de_Tolbiac,2654,816,9.467772849490666
6407,Bd_Menilmontant,701,3319,40.93602483307751
5329,PE_Vincennes,535,534,282.3933414518241
5302,PI_Italie,3079,479,
1412,Av_Gambetta,704,719,9.876800665087181
1328,Pyrenees,718,725,9.057836285134409
5329,PE_Vincennes,535,534,416.2571312273701
5302,PI_Italie,3079,479,0.20044604369995767
6044,Bd_Batignolles,3130,3131,21.096960003759317
5019,Pt_de_Tolbiac,2654,816,28.438721646170436
5329,PE_Vincennes,535,534,331.67126131815024
5302,PI_Italie,3079,479,
1412,Av_Gambetta,704,719,10.181522227798284
1328,Pyrenees,718,725,10.844129041876363
5329,PE_Vincennes,535,534,405.654121334357
5302,PI_Italie,3079,479,229.9090591808291
5416,PE_Courcelles,2267,2733,478.7298613553402
6044,Bd_Batignolles,3130,3131,18.219072655787063
5330,PE_Lagny,534,817,
5302,PI_Italie,3079,479,166.33399638214647
1412,Av_Gambetta,704,719,20.817793122182177
6327,Av_Parmentier,3282,726,20.199264088083005
5205,PI_Plaine,632,2745,214.59564765683282
5329,PE_Vincennes,535,534,456.4089514934632
5302,PI_Italie,3079,479,145.58770496915199
5414,PE_Asnieres,2268,2267,270.17581154575146
6044,Bd_Batignolles,3130,3131,22.597711964739673
5330,PE_Lagny,534,817,
5302,PI_Italie,3079,479,141.49326204047878
6327,Av_Parmentier,3282,726,11.217758200846696
5205,PI_Plaine,632,2745,393.2395758455371
5329,PE_Vincennes,535,534,430.2828442351114
5302,PI_Italie,3079,479,0.16328313777741138
6044,Bd_Batignolles,3130,3131,24.239891853958326
5330,PE_Lagny,534,817,375.370108768155
1405,Av_Republique,701,752,7.613163709299766
5302,PI_Italie,3079,479,142.3023835198519
5416,PE_Courcelles,2267,2733,0.23881348442308348
6327,Av_Parmentier,3282,726,9.802122155637313
5421,PI_Ternes,2852,2746,363.8428529369438
5225,Bd_Gouvion_St_Cyr,2754,2753,7.952399725503235
5329,PE_Vincennes,535,534,284.62119220790805
5302,PI_Italie,3079,479,26.248762151347922
6044,Bd_Batignolles,3130,3131,21.533551334112953
1405,Av_Republique,701,752,8.679018983376006
5302,PI_Italie,3079,479,0.19053978786531597
5416,PE_Courcelles,2267,2733,39.29728969336907
6327,Av_Parmentier,3282,726,0.11461138967400836
5421,PI_Ternes,2852,2746,406.85594606332114
5225,Bd_Gouvion_St_Cyr,2754,2753,7.6108921168586265
5302,PI_Italie,3079,479,25.246080008747274
4230,Bd_Haussmann,2271,2269,12.902697266318057
6044,Bd_Batignolles,3130,3131,22.33875129471121
5330,PE_Lagny,534,817,483.3059666316453
1332,Av_Parmentier,702,726,17.08321523734505
5302,PI_Italie,3079,479,0.1644046705981701
5416,PE_Courcelles,2267,2733,36.686084590149605
6327,Av_Parmentier,3282,726,0.09892281319308945
5207,PI_Parc_Expo_Est,2745,2747,174.8576358459893
5360,PI_Louis_Lumiere,776,818,464.3283528634354
5302,PI_Italie,3079,479,20.586333857594376
6019,Bd_Haussmann,2271,3117,16.598655076272387
5330,PE_Lagny,534,817,384.14262765466583
1332,Av_Parmentier,702,726,12.655587853708681
5302,PI_Italie,3079,479,23.497485778836523
5416,PE_Courcelles,2267,2733,38.30116255093585
6327,Av_Parmentier,3282,726,9.710522840414606
5207,PI_Parc_Expo_Est,2745,2747,445.916721327176
5302,PI_Italie,3079,479,28.35742642078725
4242,Av_Paul_Adam,2276,2750,3.953682688838309
5330,PE_Lagny,534,817,328.1510305818344
5302,PI_Italie,3079,479,0.17491279962268838
5416,PE_Courcelles,2267,2733,561.8136124866717
6327,Av_Parmentier,3282,726,9.89961625041095
5302,PI_Italie,3079,479,31.525699886570813
4238,Bd_Berthier,2276,3186,4.537133514406695
5330,PE_Lagny,534,817,329.02147342918727
1412,Av_Gambetta,704,719,20.034227213460667
5416,PE_Courcelles,2267,2733,509.2434101668306
6327,Av_Parmentier,3282,726,10.0098696130787
5806,Bd_Raspail,3030,3020,6.571732794610663
5302,PI_Italie,3079,479,0.14572713937461862
4236,Bd_Berthier,2276,2254,18.315062008151166
5330,PE_Lagny,534,817,552.0049722280152
1409,Av_Gambetta,704,753,16.55987992014239
5416,PE_Courcelles,2267,2733,445.8940071711816
5806,Bd_Raspail,3030,3020,0.06548142624595549
4246,Courcelles,2282,2283,17.4116740329262
5363,PE_Chaumont,2836,804,213.2000369273156
5330,PE_Lagny,534,817,19.058783468821222
5806,Bd_Raspail,3030,3020,6.505705635637087
5363,PE_Chaumont,2836,804,302.555835937387
5330,PE_Lagny,534,817,0.17201470373310443
5215,PI_Pont_Aval,598,2727,324.25256553942387
529,St_Martin,315,317,6.826717842862654
5355,PI_Leon_Frapie,781,2832,402.3961295452408
5363,PE_Chaumont,2836,804,241.62438014622074
5360,PI_Louis_Lumiere,776,818,
1330,Av_Parmentier,711,702,
5215,PI_Pont_Aval,598,2727,
529,St_Martin,315,317,5.965722531957461
5355,PI_Leon_Frapie,781,2832,320.350971988409
4265,Av_Champs_Elysees,2294,2296,13.23424461706454
5363,PE_Chaumont,2836,804,280.6863075449821
5028,Av_d'Italie,2656,2655,22.008869855582795
5360,PI_Louis_Lumiere,776,818,508.8890948967177
1330,Av_Parmentier,711,702,
5215,PI_Pont_Aval,598,2727,
529,St_Martin,315,317,7.411218847886156
5355,PI_Leon_Frapie,781,2832,311.7796571975988
4401,Av_des_Champs_Elysees,2298,2360,13.23424461706454
5363,PE_Chaumont,2836,804,306.7740384727293
1683,Bd_de_Bercy,895,894,21.263418534965975
5028,Av_d'Italie,2656,2655,12.290181626885866
5215,PI_Pont_Aval,598,2727,210.08736204310267
529,St_Martin,315,317,7.538604792616239
5355,PI_Leon_Frapie,781,2832,403.44519276965434
6143,Bd_Malesherbes,2299,2250,
5363,PE_Chaumont,2836,804,433.6904854544571
1683,Bd_de_Bercy,895,894,20.669356021714464
5028,Av_d'Italie,2656,2655,23.237902218261517
5360,PI_Louis_Lumiere,776,818,441.902967555809
529,St_Martin,315,317,10.075873211928766
5414,PE_Asnieres,2268,2267,27.709955103476027
5363,PE_Chaumont,2836,804,274.2797663995238
1683,Bd_de_Bercy,895,894,21.282028181891953
5028,Av_d'Italie,2656,2655,18.123526999111995
555,Reaumur,309,318,9.863856989665063
5414,PE_Asnieres,2268,2267,33.19898767840332
5214,PI_Quai_Issy,595,598,178.11751416626208
5363,PE_Chaumont,2836,804,285.7462385002179
1683,Bd_de_Bercy,895,894,21.30259934408515
6119,Av_d'Italie,3171,2656,16.408128738416362
5360,PI_Louis_Lumiere,776,818,
6543,St_Martin,3392,318,17.39355449815823
5414,PE_Asnieres,2268,2267,286.53119395048043
5214,PI_Quai_Issy,595,598,173.6906670840356
5363,PE_Chaumont,2836,804,294.0913011395911
1683,Bd_de_Bercy,895,894,21.99716268230202
6119,Av_d'Italie,3171,2656,11.592136177677645
5360,PI_Louis_Lumiere,776,818,
1336,Av_Republique,716,727,12.019665472441009
6543,St_Martin,3392,318,23.64696030962726
5337,PI_Doree,538,2820,
4229,Bd_Haussmann,2269,2271,12.016712696367525
5214,PI_Quai_Issy,595,598,241.22134886240707
5363,PE_Chaumont,2836,804,281.29725047693574
1683,Bd_de_Bercy,895,894,14.52307257913788
6119,Av_d'Italie,3171,2656,13.474026823244987
5360,PI_Louis_Lumiere,776,818,
1328,Pyrenees,718,725,19.86508124482939
6543,St_Martin,3392,318,21.65192598162555
5337,PI_Doree,538,2820,
4229,Bd_Haussmann,2269,2271,6.401109995452419
5275,PE_Choisy,2786,480,371.9342901419394
5214,PI_Quai_Issy,595,598,207.4748872307768
5363,PE_Chaumont,2836,804,0.24654583742395755
1683,Bd_de_Bercy,895,894,17.065970493841903
6119,Av_d'Italie,3171,2656,11.886663127072612
5360,PI_Louis_Lumiere,776,818,447.775549727062
1328,Pyrenees,718,725,22.2712726936359
6543,St_Martin,3392,318,24.853290049843118
5337,PI_Doree,538,2820,
4229,Bd_Haussmann,2269,2271,9.132474014511898
5275,PE_Choisy,2786,480,358.2139073975115
4301,Av_des_Ternes,2310,2313,39.27541038912623
5214,PI_Quai_Issy,595,598,222.09051677214794
5363,PE_Chaumont,2836,804,38.04799990794921
1683,Bd_de_Bercy,895,894,14.881759201901202
6119,Av_d'Italie,3171,2656,12.416445761884576
5360,PI_Louis_Lumiere,776,818,210.56412728707286
5337,PI_Doree,538,2820,406.17770849380355
4229,Bd_Haussmann,2269,2271,12.852896014885935
5275,PE_Choisy,2786,480,404.7662017248103
5214,PI_Quai_Issy,595,598,247.88668180943313
1513,Av_Jean_Jaures,807,806,14.360314304711967
1683,Bd_de_Bercy,895,894,21.42901210791317
6119,Av_d'Italie,3171,2656,12.138971572892496
5360,PI_Louis_Lumiere,776,818,0.2643139544494166
5327,PE_Guyane,539,2819,
5275,PE_Choisy,2786,480,269.75320672133677
4229,Bd_Haussmann,2269,2271,12.83262269509773
4807,Av_des_Gobelins,2560,2541,8.810886059341978
1338,Pyrenees,729,728,14.428772235451886
5275,PE_Choisy,2786,480,
5214,PI_Quai_Issy,595,598,204.44358651544272
1513,Av_Jean_Jaures,807,806,13.865694959028659
1683,Bd_de_Bercy,895,894,20.94416538221143
5025,Av_d'Italie,2655,2656,24.131573470486845
5360,PI_Louis_Lumiere,776,818,223.6882483004186
5175,PE_Parc_Expo_Ouest,608,2731,256.8828512692718
5327,PE_Guyane,539,2819,603.4545728213669
5275,PE_Choisy,2786,480,383.78798940533784
4226,Bd_Haussmann,2269,2261,21.08660329663469
4807,Av_des_Gobelins,2560,2541,10.718086109931146
1338,Pyrenees,729,728,5.797456196279201
5275,PE_Choisy,2786,480,
5214,PI_Quai_Issy,595,598,186.939282377985
1513,Av_Jean_Jaures,807,806,
1683,Bd_de_Bercy,895,894,10.51842356911611
5025,Av_d'Italie,2655,2656,21.768395474608024
5175,PE_Parc_Expo_Ouest,608,2731,348.5439624194851
5327,PE_Guyane,539,2819,561.6358472927891
5275,PE_Choisy,2786,480,
4226,Bd_Haussmann,2269,2261,8.413802268636422
4807,Av_des_Gobelins,2560,2541,0.11547122342617536
1338,Pyrenees,729,728,0.10721971920925423
5226,Bd_Pershing,2754,2758,10.825219636049207
5275,PE_Choisy,2786,480,586.2967930772712
5214,PI_Quai_Issy,595,598,0.1876602142262953
1513,Av_Jean_Jaures,807,806,
1683,Bd_de_Bercy,895,894,10.681872654632404
5025,Av_d'Italie,2655,2656,19.140192397420023
1411,Av_Gambetta,719,704,10.642369388602528
5175,PE_Parc_Expo_Ouest,608,2731,373.5396400177533
5327,PE_Guyane,539,2819,365.28250462816595
5275,PE_Choisy,2786,480,
4226,Bd_Haussmann,2269,2261,11.163516671104702
4807,Av_des_Gobelins,2560,2541,9.566133371762486
1338,Pyrenees,729,728,0.10161071106533086
5226,Bd_Pershing,2754,2758,16.563812642787063
5275,PE_Choisy,2786,480,537.0915105365424
5214,PI_Quai_Issy,595,598,0.22432705358035954
1513,Av_Jean_Jaures,807,806,
1683,Bd_de_Bercy,895,894,10.704394078194357
5025,Av_d'Italie,2655,2656,20.74277439138239
5175,PE_Parc_Expo_Ouest,608,2731,244.31362359129983
5275,PE_Choisy,2786,480,340.33807486591417
4226,Bd_Haussmann,2269,2261,10.86815143251191
4807,Av_des_Gobelins,2560,2541,9.697096708326182
1338,Pyrenees,729,728,7.082934226395274
5275,PE_Choisy,2786,480,348.8291027536577
5214,PI_Quai_Issy,595,598,31.391971628947584
1513,Av_Jean_Jaures,807,806,21.221647906831198
1683,Bd_de_Bercy,895,894,12.165005951399811
5025,Av_d'Italie,2655,2656,18.9612884019243
1359,Bd_Voltaire,720,733,17.985779307335434
5176,PE_Parc_Expo_Est,2731,2732,395.8845571259744
5275,PE_Choisy,2786,480,173.9804031756058
4226,Bd_Haussmann,2269,2261,11.110958486452878
4807,Av_des_Gobelins,2560,2541,19.981730201359387
6641,Pyrenees,3438,729,18.84930543741305
5225,Bd_Gouvion_St_Cyr,2754,2753,
5232,PE_Orleans,438,2759,267.7685252567213
1482,Bd_Algerie,786,787,7.498884028742358
5337,PI_Doree,538,2820,335.8405222865994
5275,PE_Choisy,2786,480,401.9922237377978
5214,PI_Quai_Issy,595,598,26.65125666547225
1513,Av_Jean_Jaures,807,806,
5025,Av_d'Italie,2655,2656,21.665033763773057
1359,Bd_Voltaire,720,733,20.712955150276706
5176,PE_Parc_Expo_Est,2731,2732,365.4851037672306
5275,PE_Choisy,2786,480,0.1776975396894502
4226,Bd_Haussmann,2269,2261,20.204543122682757
6641,Pyrenees,3438,729,0.10721971920925423
5225,Bd_Gouvion_St_Cyr,2754,2753,7.677766517518111
5232,PE_Orleans,438,2759,274.29092243322737
1482,Bd_Algerie,786,787,8.583536094004634
5337,PI_Doree,538,2820,
5275,PE_Choisy,2786,480,392.59471080490255
5214,PI_Quai_Issy,595,598,25.084196718402392
1513,Av_Jean_Jaures,807,806,
5031,Av_d'Italie,2658,2657,22.81845075340776
1354,Bd_Voltaire,720,699,19.164472285471327
5416,PE_Courcelles,2267,2733,295.0685408723513
5275,PE_Choisy,2786,480,0.23448893807841237
5214,PI_Quai_Issy,595,598,247.48211050068846
6236,Bd_Malesherbes,3239,3240,15.930020260802024
6641,Pyrenees,3438,729,0.12218929739805746
5232,PE_Orleans,438,2759,
1479,Bd_Serurier,786,785,11.076479410163655
5337,PI_Doree,538,2820,
5275,PE_Choisy,2786,480,174.0968632117749
1513,Av_Jean_Jaures,807,806,
5031,Av_d'Italie,2658,2657,20.747467732995712
5416,PE_Courcelles,2267,2733,338.12305194471253
5275,PE_Choisy,2786,480,161.04946852263228
5214,PI_Quai_Issy,595,598,196.8589634213043
6236,Bd_Malesherbes,3239,3240,14.554779609122672
6641,Pyrenees,3438,729,0.10161071106533086
1479,Bd_Serurier,786,785,13.08136425522756
5337,PI_Doree,538,2820,
5275,PE_Choisy,2786,480,0.20740897352920018
1513,Av_Jean_Jaures,807,806,16.229876677230045
1316,Bd_Richard_Lenoir,721,720,190.11607534991182
5416,PE_Courcelles,2267,2733,301.667303104243
5275,PE_Choisy,2786,480,239.24644672703963
5214,PI_Quai_Issy,595,598,208.1564859796873
6236,Bd_Malesherbes,3239,3240,14.8631247724994
6641,Pyrenees,3438,729,10.833557788413774
1496,Bd_d'Algerie,787,796,24.56919245960737
5337,PI_Doree,538,2820,384.38857208348463
5275,PE_Choisy,2786,480,0.20435572819062015
1513,Av_Jean_Jaures,807,806,11.152181526805702
1316,Bd_Richard_Lenoir,721,720,135.55636712356628
5091,Daumesnil,540,2686,11.460980541301014
834,Av_de_Choisy,482,481,7.374868750721289
5214,PI_Quai_Issy,595,598,262.6803289260279
6236,Bd_Malesherbes,3239,3240,13.252511293940557
1496,Bd_d'Algerie,787,796,23.643777226524694
5337,PI_Doree,538,2820,373.5391130991182
5275,PE_Choisy,2786,480,181.97856353864333
4503,Av_Victor_Hugo,2396,2400,24.053758333795802
1513,Av_Jean_Jaures,807,806,12.15138480326813
5091,Daumesnil,540,2686,11.890373018512001
834,Av_de_Choisy,482,481,6.079393263679023
5214,PI_Quai_Issy,595,598,222.82639185389084
1496,Bd_d'Algerie,787,796,24.446566867998328
5327,PE_Guyane,539,2819,
834,Av_de_Choisy,482,481,14.002630726858065
4503,Av_Victor_Hugo,2396,2400,20.17162087503946
1513,Av_Jean_Jaures,807,806,7.259846380023
1314,Bd_Richard_Lenoir,722,721,239.873047413426
5091,Daumesnil,540,2686,14.119027352251278
834,Av_de_Choisy,482,481,13.92306770864053
5415,PI_Asnieres,2270,2265,35.6449218464263
5214,PI_Quai_Issy,595,598,243.6664271629429
1481,Bd_Algerie,787,786,9.416425187574152
5327,PE_Guyane,539,2819,503.8912807087671
834,Av_de_Choisy,482,481,21.39944527549361
4498,Av_Victor_Hugo,2396,2395,16.671787365011646
1513,Av_Jean_Jaures,807,806,6.5410829129657975
1318,Bd_Richard_Lenoir,723,722,239.873047413426
5091,Daumesnil,540,2686,14.287916220691718
834,Av_de_Choisy,482,481,14.874447955832048
5415,PI_Asnieres,2270,2265,37.93726616536611
5214,PI_Quai_Issy,595,598,233.66650896822554
1481,Bd_Algerie,787,786,19.529360236794766
5327,PE_Guyane,539,2819,
834,Av_de_Choisy,482,481,13.33745909303319
4498,Av_Victor_Hugo,2396,2395,17.09450325605787
4898,Av_Jean_Jaures,2580,806,13.668920825345714
5091,Daumesnil,540,2686,13.85750193328865
834,Av_de_Choisy,482,481,21.5238189468792
6019,Bd_Haussmann,2271,3117,8.012142968214638
5214,PI_Quai_Issy,595,598,187.3067915779707
4772,Bd_de_Reuilly,2545,2544,5.6819501924589835
1346,Bd_Voltaire,731,730,11.966277450892738
5388,PI_Pre_St_Gervais,788,2842,310.3771191401631
5327,PE_Guyane,539,2819,498.0208886035158
834,Av_de_Choisy,482,481,13.825669540747477
4498,Av_Victor_Hugo,2396,2395,18.241470517334083
5494,SE_Bercy_bretelle_4,2813,2883,0.1464089087436996
4898,Av_Jean_Jaures,2580,806,13.948784896307235
6643,Pyrenees,725,3439,26.62369945454376
5091,Daumesnil,540,2686,13.590098140913778
834,Av_de_Choisy,482,481,
6019,Bd_Haussmann,2271,3117,8.068381112084502
5214,PI_Quai_Issy,595,598,28.94586611754047
4772,Bd_de_Reuilly,2545,2544,5.758430776450598
1346,Bd_Voltaire,731,730,15.548567018891017
5388,PI_Pre_St_Gervais,788,2842,348.6716235978426
5327,PE_Guyane,539,2819,604.7611987006289
834,Av_de_Choisy,482,481,23.82482128209675
4498,Av_Victor_Hugo,2396,2395,16.096387566553357
5494,SE_Bercy_bretelle_4,2813,2883,0.20616588965852295
4898,Av_Jean_Jaures,2580,806,12.632788543240384
6071,Bd_Malesherbes,3114,3144,11.380441187647186
1686,Bd_Ney,897,898,14.158766346140936
1329,Pyrenees,725,718,14.342262094812956
5091,Daumesnil,540,2686,15.762040626640193
834,Av_de_Choisy,482,481,
6019,Bd_Haussmann,2271,3117,7.384289697010647
5214,PI_Quai_Issy,595,598,0.1772426158331646
4772,Bd_de_Reuilly,2545,2544,0.06107773116358138
6269,Bd_de_Courcelles,3253,3241,10.557681004638669
1346,Bd_Voltaire,731,730,13.603716118065389
5327,PE_Guyane,539,2819,344.3837294015835
834,Av_de_Choisy,482,481,5.459890243684164
4498,Av_Victor_Hugo,2396,2395,9.532772592041194
5494,SE_Bercy_bretelle_4,2813,2883,0.1526257938097766
4898,Av_Jean_Jaures,2580,806,15.783111991153428
6071,Bd_Malesherbes,3114,3144,13.729982694933975
1686,Bd_Ney,897,898,21.111090365778
6326,Av_Parmentier,726,3282,17.08321523734505
5419,PI_Champerret,2746,2736,323.51692238628
556,Reaumur,318,322,26.343624743785014
5091,Daumesnil,540,2686,14.403242422990335
834,Av_de_Choisy,482,481,20.674654977872375
6019,Bd_Haussmann,2271,3117,15.486960865473586
5214,PI_Quai_Issy,595,598,177.61868121093153
4772,Bd_de_Reuilly,2545,2544,0.0896617539537563
6269,Bd_de_Courcelles,3253,3241,10.219266897917095
1346,Bd_Voltaire,731,730,7.026341885405665
834,Av_de_Choisy,482,481,7.368775620377614
4582,Pt_de_Grenelle,2397,2385,16.735729952318664
5494,SE_Bercy_bretelle_4,2813,2883,0.14990581464321148
4898,Av_Jean_Jaures,2580,806,9.908426849816978
6071,Bd_Malesherbes,3114,3144,6.678712957639432
1686,Bd_Ney,897,898,19.683375800478917
1333,Av_Parmentier,726,702,14.586558932161942
556,Reaumur,318,322,20.655156470916086
834,Av_de_Choisy,482,481,21.56700766273465
4230,Bd_Haussmann,2271,2269,6.266233725845736
6269,Bd_de_Courcelles,3253,3241,19.119495666823557
1346,Bd_Voltaire,731,730,9.633301991492903
834,Av_de_Choisy,482,481,0.06938489425930591
4522,Av_Pdt_Kennedy,2397,2411,17.12219844838939
4898,Av_Jean_Jaures,2580,806,10.966272730672474
6071,Bd_Malesherbes,3114,3144,5.843237644092758
1686,Bd_Ney,897,898,22.509587176461764
834,Av_de_Choisy,482,481,14.063102901371389
4230,Bd_Haussmann,2271,2269,6.2899099636538764
6269,Bd_de_Courcelles,3253,3241,17.32410735685478
1346,Bd_Voltaire,731,730,6.716076516651186
5226,Bd_Pershing,2754,2758,15.016608750643437
5816,Rennes,3034,3023,4.592877668795095
5362,PE_Pre_St_Gervais,789,2836,246.1045126707615
834,Av_de_Choisy,482,481,0.0816046773375616
4522,Av_Pdt_Kennedy,2397,2411,16.621761713958644
4898,Av_Jean_Jaures,2580,806,10.81725835567308
6071,Bd_Malesherbes,3114,3144,7.7685263071681145
1686,Bd_Ney,897,898,18.3314041468216
1334,Av_Republique,727,686,12.019665472441009
834,Av_de_Choisy,482,481,6.794634491489515
4230,Bd_Haussmann,2271,2269,12.502617562648378
6269,Bd_de_Courcelles,3253,3241,18.1157528191369
1346,Bd_Voltaire,731,730,16.299258682400964
5232,PE_Orleans,438,2759,
5816,Rennes,3034,3023,4.3465403986531275
5362,PE_Pre_St_Gervais,789,2836,238.6408956808872
834,Av_de_Choisy,482,481,7.062587260635192
4522,Av_Pdt_Kennedy,2397,2411,16.45139677238863
6071,Bd_Malesherbes,3114,3144,15.384902124211992
1686,Bd_Ney,897,898,21.539624256933028
1375,Pyrenees,728,744,12.433369591948235
834,Av_de_Choisy,482,481,7.1222207878470885
4230,Bd_Haussmann,2271,2269,12.016107900043941
6818,Bd_Malesherbes,3240,3241,21.36766426248391
1345,Bd_Voltaire,686,730,5.995289967107215
5816,Rennes,3034,3023,5.032167911252432
5362,PE_Pre_St_Gervais,789,2836,219.0269043778672
5091,Daumesnil,540,2686,13.08943686204054
834,Av_de_Choisy,482,481,7.394774565367595
4522,Av_Pdt_Kennedy,2397,2411,7.762349065270086
1686,Bd_Ney,897,898,20.221100962047547
834,Av_de_Choisy,482,481,9.282460335437646
4242,Av_Paul_Adam,2276,2750,0.14495608446573072
6818,Bd_Malesherbes,3240,3241,27.914930541072994
1345,Bd_Voltaire,686,730,6.044312796587763
5816,Rennes,3034,3023,5.66517658233756
5091,Daumesnil,540,2686,14.679832284208102
5051,Av_de_Choisy,2668,482,9.634422138699913
4522,Av_Pdt_Kennedy,2397,2411,7.6413184666555924
1686,Bd_Ney,897,898,21.41289175782565
5051,Av_de_Choisy,2668,482,16.399568157449895
4242,Av_Paul_Adam,2276,2750,0.15635681618685296
6818,Bd_Malesherbes,3240,3241,16.23480133597821
1421,Bd_Mortier,756,734,8.977713685103911
1345,Bd_Voltaire,686,730,0.06444580222640824
5051,Av_de_Choisy,2668,482,8.559391946087642
4499,Av_de_Versailles,2397,2398,41.46039405286462
1686,Bd_Ney,897,898,0.11581220825025895
5051,Av_de_Choisy,2668,482,14.226774740428404
4242,Av_Paul_Adam,2276,2750,0.15310763768020386
6818,Bd_Malesherbes,3240,3241,28.17405311872556
1421,Bd_Mortier,756,734,13.246844523403913
1345,Bd_Voltaire,686,730,8.34353769131507
5051,Av_de_Choisy,2668,482,26.234397726409288
4499,Av_de_Versailles,2397,2398,
