Identifiant noeud amont,Identifiant noeud aval,cost
894,2711,13.655926330692669
2668,482,15.808674530276903
2276,3186,0.06381291875790256
756,734,0.10159100004157785
730,731,0.06833730156505745
796,787,13.874675865197931
2668,482,7.94800763676905
2397,2398,34.09189467380303
800,807,16.920585631542476
894,2711,13.655926330692669
2668,482,15.808674530276903
2276,3186,76.639315428241
756,734,0.10159100004157785
730,731,0.06833730156505745
797,3480,8.458482114473423
2668,482,0.08734074326119835
2398,2401,14.070129745623287
800,807,25.380878447313712
894,2711,13.655926330692669
733,720,21.34364092040265
243,2743,13.53288305967438
2668,482,7.94800763676905
2276,3186,5.806975606969135
734,756,9.431434217801495
730,731,12.369051583275398
797,3480,8.458482114473423
2668,482,7.94800763676905
2398,2401,14.070129745623287
800,807,25.380878447313712
894,2711,13.655926330692669
734,3479,5.809010515642763
243,2743,13.53288305967438
2668,482,7.94800763676905
2276,2254,7.2722673495662935
734,756,9.431434217801495
699,731,21.217585929864015
797,796,9.076859583533027
2668,482,7.94800763676905
2398,2401,15.817971950048543
800,807,25.380878447313712
894,2711,13.655926330692669
734,3479,5.809010515642763
2668,482,0.08734074326119835
2276,2254,0.0799150258194098
296,3246,11.248406504128994
734,756,9.431434217801495
699,731,10.66740508076036
797,796,18.0539734573569
2668,482,7.94800763676905
2398,2401,15.817971950048543
800,807,16.920585631542476
894,2711,13.655926330692669
734,756,9.431434217800554
481,483,9.481151541231867
2276,2254,7.2722673495662935
296,3246,11.248406504128994
734,756,9.431434217801495
2668,482,7.94800763676905
2398,2401,15.817971950048543
800,807,16.920585631542476
894,2711,13.655926330692669
481,483,9.481151541231867
2276,2254,14.464619673313178
296,3246,11.248406504128994
734,756,9.431434217801495
481,483,4.766766796972928
2398,2397,32.84002613743572
800,807,16.920585631542476
894,2711,20.483889496039005
335,334,5.248714561758941
481,483,9.481151541231867
2282,2283,5.554702719803497
296,3246,11.248406504128994
3479,736,6.862893450854238
481,483,4.766766796972928
2398,2397,32.84002613743572
804,808,378.5299343870992
894,2711,20.483889496039005
736,757,11.598732866101132
632,2745,381.1050794196084
335,334,5.248714561758941
481,483,14.2217273118478
2282,2283,0.06104068922860985
296,3246,11.248406504128994
3479,736,0.07541641154784876
2133,2131,10.791920250814574
481,483,9.481151541231867
2398,2397,32.84002613743572
804,808,445.26390910764565
894,2711,10.298530078119057
736,757,11.598732866101132
632,2745,323.98691597620336
335,334,5.248714561758941
481,483,9.481151541231867
2282,2283,5.554702719803497
296,3246,11.248406504128994
3479,736,0.07541641154784876
2133,2131,5.425772059801803
481,483,14.2217273118478
2398,2397,16.510731372964923
804,808,667.8958636614684
894,900,16.411799648703976
736,3479,6.727631819157425
2852,2746,287.5320483511622
335,334,5.248714561758941
547,549,118.8435063631608
481,483,14.2217273118478
2282,2283,11.048364750378385
3479,736,0.07541641154784876
2133,2131,10.791920250814574
798,3480,8.732513168217368
481,483,9.481151541231867
2400,2402,23.990836912243225
804,808,445.26390910764565
894,900,16.411799648703976
736,3479,6.727631819157425
2852,2746,431.2980725267433
335,334,5.248714561758941
547,549,118.8435063631608
481,483,14.2217273118478
736,3479,6.727631819160216
2134,2098,5.877172054072615
798,3480,17.369064653267515
481,483,14.2217273118478
2400,2402,23.990836912243225
804,808,445.26390910764565
894,900,14.598341123985305
2579,2661,8.638640709482397
2852,2746,287.5320483511622
547,549,118.8435063631608
481,483,4.766766796972928
736,3479,0.0739300199907716
2134,2098,5.877172054072615
798,3480,17.369064653267515
481,483,9.481151541231867
2400,2402,23.990836912243225
804,808,378.5299343870992
894,900,14.598341123985305
2579,2661,17.182351301278175
2745,2747,415.7187404851113
548,2813,223.81794629972214
481,483,4.766766796972928
736,3479,6.727631819160216
3522,2349,16.58580389843172
2134,2098,11.689759799858718
481,483,9.481151541231867
2400,2402,23.990836912243225
804,808,0.3707443040030355
894,900,14.598341123985305
2579,2661,17.182351301278175
743,696,14.430822992509807
548,2813,223.81794629972214
481,483,4.766766796972928
736,3479,6.727631819160216
3522,2349,9.37458481215706
720,733,19.28880290494622
2134,3199,13.024399167023134
481,483,0.0523820527139882
2400,2396,16.87147994774736
804,808,0.3707443040030355
894,900,16.411799648703976
2579,2661,17.182351301278175
743,696,12.836256915989384
548,2813,223.81794629972214
481,483,0.0523820527139882
2695,2546,8.358756182328767
3298,3252,12.77063932030583
736,3479,6.727631819160216
3522,2349,9.37458481215706
720,733,9.697685438398375
2134,3199,13.024399167023134
481,483,4.766766796972928
2400,2396,16.87147994774736
804,808,59.689832944488714
894,900,16.411799648703976
2579,2661,17.182351301278175
744,719,4.665105423472122
481,483,4.766766796972928
2750,2276,0.00901362973057105
2695,2546,4.202468577855899
3298,3252,12.77063932030583
736,3479,6.727631819160216
3522,2349,18.64615220879591
720,733,9.697685438398375
2134,3199,6.548178586735388
481,483,4.766766796972928
2400,2396,16.87147994774736
804,808,59.689832944488714
894,900,16.411799648703976
2579,2661,17.182351301278175
3497,335,9.916019151353396
548,2813,223.81794629972214
487,484,4.7121145575417325
2750,2276,0.00901362973057105
2695,2546,0.04618097338303185
3298,3252,12.77063932030583
736,757,11.598732866101011
720,733,9.697685438398375
2134,3199,6.548178586735388
481,483,4.766766796972928
2400,2396,16.87147994774736
894,900,14.598341123985305
3497,335,9.916019151353396
548,2813,223.81794629972214
487,484,4.7121145575417325
2750,2276,0.00901362973057105
2695,2546,0.04618097338303185
2331,3252,7.894589252420701
736,757,11.598732866101011
720,733,9.697685438398375
2134,3199,6.548178586735388
487,484,4.7121145575417325
2400,2396,16.87147994774736
894,900,14.598341123985305
491,493,12.532444056422298
3497,335,9.916019151353396
548,2813,223.81794629972214
487,484,9.372447636429161
2695,2546,4.202468577855899
2331,3252,15.702424776792823
736,757,11.598732866101011
720,733,9.697685438398375
2134,3199,13.024399167023134
799,960,7.592807535681837
487,484,9.372447636429161
2400,2396,16.87147994774736
894,900,8.251236287469956
548,2813,149.21196419981476
487,484,9.372447636429161
2331,3252,15.702424776792823
736,757,0.1274586029241869
720,733,9.697685438398375
2134,3199,13.024399167023134
799,960,7.592807535681837
487,484,9.372447636429161
2401,2387,1.219339523156005
894,900,8.251236287469956
493,495,14.749382023343944
549,551,713.4782032580446
487,484,9.372447636429161
2331,3252,15.702424776792823
736,757,0.1274586029241869
720,733,19.28880290494622
3027,3026,7.180113500949546
487,484,9.372447636429161
2401,2387,1.219339523156005
894,900,16.411799648703976
549,551,713.4782032580446
487,484,9.372447636429161
2331,3252,15.702424776792823
736,757,0.1274586029241869
3027,3026,7.180113500949546
487,484,9.372447636429161
2401,2387,1.219339523156005
497,498,17.164145677148277
549,551,475.65213550536305
487,484,9.372447636429161
736,757,0.1274586029241869
3027,3026,7.180113500949546
547,549,118.8435063631608
487,484,9.372447636429161
2401,2387,1.8290092847340074
549,551,475.65213550536305
487,484,9.372447636429161
757,736,12.01731328666243
3479,734,0.0628242287699883
3027,3026,7.180113500949546
547,549,118.8435063631608
487,484,4.7121145575417325
2401,2387,0.6130381028021903
498,3290,30.453268232612928
549,551,713.4782032580446
487,484,4.7121145575417325
757,736,12.01731328666243
3479,734,0.0628242287699883
2137,2138,17.903591284327103
2579,3026,8.667962636098341
547,549,118.8435063631608
487,484,4.7121145575417325
2401,2387,0.6130381028021903
487,484,4.7121145575417325
757,736,0.1320583877655212
3479,734,0.0628242287699883
2137,2138,17.903591284327103
2579,3026,8.667962636098341
547,549,178.26525954474118
487,484,0.05178147865430475
2401,2515,24.666287260868316
499,500,19.44175472948022
323,336,17.23886713693912
487,484,0.05178147865430475
757,736,12.01731328666243
756,734,9.244781003815357
2137,2138,9.001253076650642
3155,2783,168.6364601501403
2579,3026,8.667962636098341
547,549,178.26525954474118
487,484,0.05178147865430475
2401,2515,24.666287260868316
500,501,14.693087341461215
323,336,15.334019939487286
487,484,4.7121145575417325
757,736,12.01731328666243
756,734,0.101591000041927
2137,2138,9.001253076650642
3155,2783,168.6364601501403
2579,3026,0.0952523366604213
547,549,178.26525954474118
487,484,4.7121145575417325
2401,2515,24.666287260868316
500,499,19.482616174575423
483,484,6.4197447270126355
757,736,12.01731328666243
756,734,0.101591000041927
2137,2138,9.001253076650642
2579,3026,0.0952523366604213
547,549,178.26525954474118
487,484,4.7121145575417325
2401,2515,24.666287260868316
2841,809,357.45662257568034
483,484,12.768942808673485
2316,2327,9.354739988540336
2137,2138,17.903591284327103
476,2786,140.87047081876165
2579,3026,8.667962636098341
548,2813,149.21196419981476
483,484,6.4197447270126355
2401,2398,15.99226447420696
2841,809,357.45662257568034
483,484,12.768942808673485
2316,2327,8.321067061629801
3525,2299,22.900136824881994
2579,3026,8.667962636098341
802,788,493.51040073259355
548,2813,223.81794629972214
483,484,19.153414213010226
2401,2398,15.99226447420696
2841,809,536.1849338635205
483,484,12.768942808673485
2316,2327,8.321067061629801
3525,2299,22.900136824881994
3026,3027,7.1492928809647225
802,788,493.51040073259355
549,551,713.4782032580446
483,484,12.768942808673485
2401,2398,15.99226447420696
2841,809,536.1849338635205
483,484,12.768942808673485
2316,2327,9.354739988540336
3525,2299,22.900136824881994
3026,3027,0.07856365803257935
802,788,493.51040073259355
549,551,713.4782032580446
483,484,19.153414213010226
2401,2398,8.040309763275323
2841,809,357.45662257568034
483,484,12.768942808673485
2316,2327,9.354739988540336
3026,3027,0.07856365803257935
802,788,493.51040073259355
549,551,713.4782032580446
483,484,19.153414213010226
2402,2404,26.26182663164132
2841,809,303.8827740630888
2676,2667,14.752209818260512
483,484,19.153414213010226
2316,2327,4.703211817442932
3525,2299,22.900136824881994
3026,3027,7.1492928809647225
549,551,713.4782032580446
483,484,12.768942808673485
2402,2404,26.26182663164132
2841,809,303.8827740630888
2676,2667,14.752209818260512
483,484,19.153414213010226
2316,2327,4.703211817442932
3525,2299,34.35020523732299
3026,3027,7.1492928809647225
549,551,713.4782032580446
483,484,12.768942808673485
2402,2404,19.80518969734276
2841,809,47.918831169595784
2676,2667,22.12831472739077
483,484,6.4197447270126355
2316,2327,9.354739988540336
2578,3027,6.161665208873506
483,484,6.4197447270126355
2402,2404,19.80518969734276
2841,809,47.918831169595784
2676,2667,22.12831472739077
483,484,6.4197447270126355
2316,2327,9.354739988540336
2578,3027,6.161665208873506
803,962,0.1125568540554999
483,484,0.0705466453517872
2402,2404,26.26182663164132
2841,809,47.918831169595784
2666,2667,9.518255785495
483,484,0.0705466453517872
520,2555,8.834068586558677
2138,2139,13.12847971805285
2578,3027,6.161665208873506
803,962,18.12165350293549
483,484,6.4197447270126355
2402,2400,25.347105929365032
2546,2898,0.34829614917568863
2666,2667,9.518255785495
483,484,6.4197447270126355
520,2555,4.441437797662097
2138,2139,6.6005063775845825
2578,3027,0.0677106066909176
803,962,0.1125568540554999
472,484,0.6091091022233672
2402,2400,25.347105929365032
2546,2898,0.6927648681406554
2666,2667,9.518255785495
483,484,6.4197447270126355
520,2555,4.441437797662097
2138,2139,6.6005063775845825
2855,2795,54.07459741437367
2578,3027,6.161665208873506
472,484,0.6091091022233672
2402,2400,25.347105929365032
2546,2898,0.6927648681406554
2666,2667,9.518255785495
483,484,6.4197447270126355
520,2555,4.441437797662097
2138,2139,6.6005063775845825
2810,2795,53.98388666478217
2578,3027,6.161665208873506
472,484,1.2115246978288954
2402,2400,25.347105929365032
2546,2898,0.6927648681406554
3155,2783,168.63646014980452
520,2555,8.834068586558677
340,341,26.278177931001963
472,484,0.6091091022233672
2810,2795,53.98388666478217
3031,3030,6.682024673193541
472,484,1.2115246978288954
2402,2400,25.347105929365032
388,2898,11.19797928249739
3155,2783,168.63646014980452
523,514,15.19733725973951
340,341,26.278177931001963
551,572,267.15041070201517
472,484,0.6091091022233672
3479,736,6.862893450914804
2810,2795,53.98388666478217
3031,3030,0.07342884256256635
472,484,0.0066935066178392
388,2898,11.19797928249739
3155,2783,168.63646014980452
340,341,26.278177931001963
551,572,267.15041070201517
472,484,1.2115246978288954
2286,3454,3.1655083232248664
3479,736,0.0754164115485143
2437,2796,499.24311011120903
3020,3030,12.277207296452845
806,3398,8.629001750460787
472,484,0.6091091022233672
388,2898,11.19797928249739
3155,2783,26.592037300801696
340,341,26.278177931001963
551,572,400.72561605302275
472,484,1.2115246978288954
2286,3454,0.0347858057497238
3479,736,0.0754164115485143
2437,2796,499.24311011120903
3020,3030,6.172518585509442
806,3398,8.629001750460787
388,2898,11.19797928249739
3155,2783,26.592037300801696
346,345,23.809362984145743
551,572,400.72561605302275
472,484,1.2115246978288954
2293,2300,19.812919835535528
3256,3257,27.30525009344092
3479,736,0.0754164115485143
3020,3030,6.172518585509442
806,3398,12.943502625691181
388,2898,11.19797928249739
3155,2783,26.592037300801696
346,345,15.872908656097163
551,572,400.72561605302275
472,484,1.2115246978288954
2293,2300,19.812919835535528
3256,3257,27.30525009344092
3479,736,0.0754164115485143
3020,3030,0.0678298745660378
388,2898,22.272903847604695
3155,2783,26.592037300801696
559,901,23.41040354813502
529,489,8.815528905159077
346,345,15.872908656097163
551,572,400.72561605302275
472,484,1.2115246978288954
2293,2300,19.812919835535528
3256,3257,27.30525009344092
3479,736,0.0754164115485143
2798,2797,303.3439158751121
2812,2782,35.27142281333896
3032,3031,0.05600464468404955
551,572,400.72561605302275
388,2898,11.19797928249739
559,901,23.41040354813502
531,538,683.9395206711825
346,345,15.872908656097163
551,572,400.72561605302275
472,484,1.2115246978288954
2293,2300,17.623646925531602
3256,3257,40.957875140161384
757,736,12.01731328666243
3032,3031,0.05600464468404955
551,572,400.72561605302275
2903,2900,12.181360382512702
559,901,23.41040354813502
346,345,15.872908656097163
552,550,474.9484745232463
472,484,1.2115246978288954
3256,3257,27.30525009344092
757,736,0.1320583877655212
2854,2798,133.75284455567152
2812,2782,35.27142281333896
3032,3031,5.096422666248514
551,572,400.72561605302275
2903,2900,12.181360382512702
975,815,24.147365513701214
559,901,23.41040354813502
533,532,346.91420302326463
346,345,15.872908656097163
552,550,712.4227117848695
472,484,0.6091091022233672
3256,3257,40.957875140161384
757,736,0.1320583877655212
2812,2782,35.27142281333896
3030,3031,0.07196653147381064
552,550,474.9484745232463
2903,2900,12.181360382512702
975,815,24.147365513701214
559,901,23.41040354813502
472,484,0.6091091022233672
2541,2560,18.575834909816
757,736,0.1320583877655212
3030,3031,0.07196653147381064
807,806,8.308572320816587
552,550,474.9484745232463
2903,2900,12.181360382512702
975,815,24.147365513701214
559,901,23.41040354813502
535,534,266.11000793985926
472,484,0.6091091022233672
2541,2560,18.575834909816
757,736,12.01731328666243
807,806,12.462858481224881
552,550,712.4227117848695
2903,2900,12.181360382512702
975,815,24.147365513701214
559,901,23.41040354813502
356,347,14.27224363903376
472,484,0.0066935066178392
2541,2560,18.575834909816
3031,3032,10.285606819042329
808,2837,314.59594829254775
552,550,474.9484745232463
488,487,11.696219368708421
2903,2900,12.181360382512702
975,815,24.147365513701214
559,901,23.41040354813502
2541,2670,22.657786794862023
356,347,14.27224363903376
472,484,0.0066935066178392
2294,2296,4.79603176770409
